8970897010                                17625
8970961921                                 2700
8970967770        8971482701              41700
8970983412        8970983413             121500
8970983413                               121500
8971023200                               190400
8971026811        8972316130             324200
8971033920                                26725
8971037270                               248700
8971037341                               253300
8971037351                               253300
8971092460                               173600
8971152341                               295100
8971157120                                 1800
8971172430        8973729941              66700
8971175901                               263700
8971217801        8971217802             393200
8971217802                               393200
8971254590                               612500
8971255180        8972143680              35700
8971255190                                 1800
8971261860                                35400
8971303860                                 2425
8971334161                                 6275
8971347620        8971876550             867300
8971351740        8971658691             113600
8971364430        8971847793             280000
8971375871        8971375872             640500
8971375872                               640500
8971389810        8971389811              48100
8971389811                                48100
8971390910        8973613470             373600
8971390920        8973613480             377800
8971411540                                 4500
8971470340                                 5050
8971475651                                61500
8971480762                                 4500
8971482701        8975425400              43500
897148270151                              23750
8971482770                                 4125
8971616070                                 6275
8971655300                               193400
8971655310                               191500
8971655680        8971655682            1397800
8971655682                              1397800
8971658691                               113600
8971658802                               132500
8971679720                                39100
8971686340        8982169260             233200
8971713310                                 7150
8971725491                                19325
8971783540                                96300
8971798541                                97200
8971820030                                31875
8971847793                               249600
8971876550                               867300
8971880420        8971880421             132500
8971880421                               132500
8971903900                                 5700
8972138710                                 8475
8972143680                                35700
8972148140                                10375
8972167211                                 2750
8972167972                                71600
8972210910                                 3300
8972231890                               351700
8972249991                                10725
8972316130                               308300
8972343500                                59600
8972382800                               142100
8972389980                                 6650
8972389990                                 7375
8972393420                                18575
8972431320                               134700
8972456310                                 4950
8972456350                                 4625
8972456390                                 3000
8972456510        8976823040               4600
8972476990                                 1800
8972495411                                14550
8972495740                                 3150
8972499061                                 3600
8972511240                                 5750
8972564292                               194800
8972564301                                23975
8972584792                                35800
8972593060                                 6925
8972630350                                 4825
8972630520                                 9300
8972646901                                 2400
8972891690                                27525
8972895430                                 7450
8972897720                                23950
8973011880                                 3075
8973014770                                 1900
8973014930                                 1800
8973015020                                 6900
8973015090                                 1800
8973015230                                 5975
8973015240                                 6375
8973015250                                 6375
8973015260                                 2500
8973021852                                 3725
8973026351                                30700
8973028100                                19800
8973059531                                 5125
8973096751                                23975
8973099270                                36100
8973099420                                11000
8973121081                                78400
8973121474                               187300
8973121991                               181500
8973122983                               139600
8973123301                                33100
8973123311                                50400
8973123370                                27600
8973132080                                11300
8973134720                                12500
8973143500                                37700
8973152860                                 2625
8973184750                                 4900
8973193000                                61200
8973232970                                19800
8973244021        8973244022              52200
8973244022                                52200
8973267390        8973267393            3345500
8973267393                              3345500
8973286429        8980756053             358400
8973286480                                 9800
8973286840                                10375
8973292640                               226200
8973292881                              1375400
8973296180                                12500
8973296210                                14200
8973296280        8980306820               3775
8973305110                                 1800
8973331080                                 4800
8973494161                                28000
8973497610                               244100
8973497620                                83500
8973499590        8973499591               4975
8973499591                                 4975
8973514840                                19800
8973529850                                 4100
8973571630        8973785690              25550
8973572650                               229500
8973574030                                17125
8973574050                              1562400
8973574920                                19800
8973574950                                 1800
8973576843                                 7325
8973577163        8975240240             138100
8973579580                                 2700
8973582340                                22125
8973587200                                32050
8973599420                                 1800
8973603682                               235900
8973604320                               160200
8973606950        8973606952             229200
8973606952                               229200
8973613470                               373600
8973613480                               377800
8973618111                                 1800
8973618830        8973618831            2488500
8973618831                              2488500
8973629260                                28350
8973643190                                21575
8973643230                                21575
8973653730                                 6725
8973653740                                 4000
8973656540                                36000
8973659320        8981019830               3575
8973675730                                 5925
8973679590                               273000
8973680950        8980233600             131400
8973682520        8980511170             180000
8973682530        8980180350             115700
8973682540        8980180360             117000
8973717201                                19350
8973728661                                38000
8973729941                                66700
8973735550                                 7800
8973737160                                22025
8973750531        8973750532              19675
8973750532        8973750531              19675
8973767550                                41000
8973780620                                 2500
8973780630                                 2700
8973780770                                 2700
8973785690                                25550
8973793840                                 4950
8973798230                               405300
8973798260                                91600
8973812760                                 1800
8973812770                                 1800
8973814560                                 6900
8973816290                               137500
8973865575        8973865576            1496900
8973867720                               339500
8973871590                               129400
8973885020                                28625
8973887350                                21375
8974166100                                 2500
8974166132                                 6300
8974166281                                71300
8974166292                               155800
8974166374                                69200
8974166384                                69200
8974166692                                36400
8974166753                                45600
8974166906                               125200
8974166984                                21050
8974167031        8974283840              69700
8974167072                                67200
8974167323        8974167324              24600
8974167324                                24600
8974167483                                19450
8974167493                                19450
8974167511                                12275
8974167854                                11050
8974168050                                30325
8974168634                                34100
8974169443                                36400
8974169651                               126700
8974169671                               126700
8974169903                                15325
8974170010                                20725
8974170040                                90200
8974170114                               242900
8974170134                               238900
8974171531                                82700
8974173981                               244500
8974174001                               244500
8974174142                               111400
8974174532                                63100
8974174663                               145300
8974174711                               121600
8974175310                               112700
8974193333                                34200
8974193576                                20850
8974193824                               183400
8974193880                                 1800
8974199248                               242900
8974199920                                29375
8974210160                                10375
8974211961                                28750
8974212172                                16075
8974218586                               112200
8974218595        8974218596             112200
8974218596                               112200
8974230216                               287300
8974230335                               284500
8974230730                                73900
8974230830                               380800
8974230933                                46100
8974233182                                 7650
8974233201                                95200
8974233474                                20850
8974236630                               254600
8974236662        8974166482               1800
8974239964        8974239965             384200
8974239965                               384200
8974240030                                45600
8974240900                                25600
8974240920                                25600
8974240980                                42000
8974245770                              1082300
8974246080                                25350
8974246120                                12600
8974266301                               230700
8974266310        8974266311             230700
8974266311                               230700
8974277160                               254000
8974278322                               242100
8974280920                               232900
8974283840                                69700
8974283900                               145300
8974605250                               243800
8974609381                               110300
8974611750                                69500
8974611760                                69500
8974614260                               106000
8974619280                               254000
8974619400                               271500
8974620200                               241300
8974622240                               299000
8974622870                               861300
8974646032                                 3350
8974651720                              1172800
8974652800                               299000
8974655720                               183400
8974655790                               183400
8974658800                                28750
8974660360        8974660361              71700
8974660361                                81100
8974660380        8974660381              71700
8974660381                                71700
8974660400                                52200
8974660420        8974660421              71700
8974660421                                82400
8974660431                                71700
8974660440        8974660441              71700
8974660441                                71700
8974660460        8974660461              71700
8974660461                                71700
8974660471                                57500
8974660480                                28575
8974660500        8974660501              71700
8974660501                                71700
8974662580                               403200
8974663143                               750800
8974667400                                23225
8974714024                                21050
8974719901                               349900
8974724521                               384100
8974724551                               384100
8974725274                               287200
8974725284                               285900
8974725291                                70600
8974725301                                70600
8974725311                                70600
8974725321                                70600
8974742490                                77700
8974742540                                77700
8974742550                                64400
8974742570                                77700
8974742671                                17600
8974742691                                28500
8974793931                                21050
8974793940                                21050
8974796830                                76000
8974796840                                76000
8974796860                                76000
8974796880                                60800
8974796940                                64500
8974808230        8974808235            1056900
8974808235        8974808230            1183800
8974811780                               238900
8974871080                               639600
8974871090                               639600
8974882780                               334400
8974882780AFM                            334400
8974882790                               334400
8974882790AFM                            334400
8974882820                               231700
8974882830                               231700
8974914013                               358200
8974921417                               400300
8974921427                               400300
8974924190                                26450
8974924472                               144100
8974924533                                99300
8974925377        8974925374            2398600
8974925378                              2498600
8974928050                                37700
8974928060                                37700
8974957860                               282700
8974990130                                27650
8974990140                                27700
8974990220                                35300
8974990230                                27650
8974995480                                34900
8975056800        8975056801             176200
8975056801                               163100
8975088650                                30550
8975094860                                40500
8975160672                               630900
8975175750                                20800
8975175760                                20800
8975180240                                62000
8975180250                                67400
8975180260                                67400
8975180270                                35300
8975180280                                35300
8975192080                                52400
8975240212        8975240211             615900
8975240222        8975240221             615900
8975240240                               138100
8975263651                                 8325
8975264621                              1386700
8975271537                              1034600
8975271539        8975271537            1436900
8975271631                                70900
8975271632        8975271631              99200
8975274910                               407400
8975274920                               409300
8975289810                               371100
8975335391                               137400
8975338030                               122200
8975394320                               445200
8975425400                                37500
8975435900                               369300
8975450830        8977969410             591100
8975453840                                 2300
8975458660                                78200
8975471071                               130900
8975484850                                73400
8975488420                                36200
8975497412                               311600
8975497422                               311600
8975497461        8975497462             222900
8975497462        8975497461             222900
8975497472        8975497471             311600
8975497482        8975497481             311600
8975509392                               333300
8975512680                                74100
8975512712                               280000
8975512920                                60300
8975512952                               191200
8975512990                                60600
8975513001                                 3850
8975513090                               133800
8975525320                               138500
8975525390                               138500
8975525680                               141400
8975525690                               141400
8975533950                                22150
8975533970                                76000
8975534311                               782100
8975542110                                 1800
8975543070                                 1800
8975543521                                76600
8975543531                                76600
8975546600                               129000
8975546610        8975056800             129000
8975549430                                 1800
8975554002                               434600
8975554500                                34900
8975563700                                 2000
8975563710                                 2000
8975568060                                27800
8975568070                                27800
8975569760                                40700
8975594390                               566700
8975595830                               566700
8975595840                               482000
8975595850                               482000
8975595880                               466100
8975595890                               466100
8976019670                               272000
8976097886        8976097887             351200
8976097887                               351200
8976489601                               274600
8976489602        8976489601             356000
8976489612                               356000
8976492860                              3674500
8976526220                                99600
8976568271                               160900
8976608500                                23850
8976613850                              1108100
8976624340        8982865181               1800
8976627560        8978354480             109600
8976720400        8979470780               4400
8976792750                                58500
8976823040        8972456510               1800
8976865620        8941733141               9425
8977908850        8975040490               1800
8977908870        8975040510            2238700
8977969410        8975450830             591100
8978011663        8971820030              31875
8978068451                                 7000
8978068452        8978068451               7000
8978086230                                 2500
8978099102                               265000
8978172800                                40300
8978209330        8983987488             350500
8978209340        8983987498             350500
8978209350        8983987508             350500
8978209360        8983987518             350500
8978242990        8983835180               1800
8978259240        8983323440              30800
8978279600        8978279601             145400
8978279601                               116400
8978279620                                 5200
8978348260        8979478020               1800
8978348280        8979477660              34600
8978348290        8979477670             109600
8978354480                                97800
8978364410                               615900
8978364420                               615900
8978366090                               133900
8978366100                                23100
8978366120                                23100
8978366160                                23100
8978366200                                23100
8978366240                                23100
8978366421                               293100
8978366470                                53100
8978366580                                23100
8978366590                                23100
8978366600                                23100
8978823760                                 2800
8979054680                               101300
8979054690                               101300
8979078320                               377300
8979086350        8974649761               1800
8979086351        8979086350              53600
8979090190                                36900
8979090220                                46100
8979090610                               488900
8979090640                               488900
8979125310                                 1800
8979169932        8944489841              18825
8979182980                                 1800
8979203442                                 9525
8979225521        8979203442               9525
8979422681                                17075
8979422970                                14550
8979427250                                32800
8979428461        8979475820              56200
8979430220                                28100
8979436030        8979487580             513600
8979439510                                 7650
8979439550                                19700
8979441260                                 1800
8979445640        8979445641               1800
8979445641                                 6800
8979445680                                32725
8979445690                                32725
8979448310        8979448311               2175
8979448311                                 2175
8979452730                                20675
8979452980                                29450
8979453380                                24125
8979453950                                 5950
8979455920                                 1800
8979458412                               267500
8979458422                               267500
8979458431                               339100
8979461320        8979461321            1162900
8979461321                              1162900
8979461360                               231700
8979461382                                49600
8979461460                               173300
8979461642                               564100
8979461643        8979461640               1800
8979465471                                29675
8979465500                                16300
8979465862        8982831940             186300
8979466242                                60400
8979466271                               100800
8979468170                               284900
8979470162        8979470163              57200
8979470163                                57200
8979470790                                 7200
8979470973                               110800
8979471491                                20625
8979471552                               181500
8979471710                                14625
8979471751                                88300
8979472581        8979487640             615200
8979473840        8979477340              33425
8979473920                                12875
8979473930                                12875
8979474020                                26000
8979474030                                26350
8979474550                                 6500
8979474740                                 5225
8979474750                                 5225
8979475710                               144200
8979475820                                56200
8979476450                                56200
8979476570                               201400
8979476580                               201400
8979477300        8979487550             831300
8979477340                                33425
8979477660        8978348280              34600
8979477670        8978348290             109600
8979478020        8978348260             109600
8979478860                              1934300
8979479960        8976526220              99600
8979487550                               942200
8979487580                               513600
8979487610                               666400
8979487640                               615200
8979488071                               109600
8979851210                                19700
8979851220                                19700
8980058260                               103600
8980058270                                88000
8980058380                               318700
8980058390                               318700
8980058420                                 2150
8980058750                                73400
8980059210                                 5700
8980062590        8980062591             236500
8980062591                               236500
8980070101                                70000
8980079391        8982743320              56600
8980080020                                 6725
8980080060                                 6200
8980080070                                 6200
8980080200                                14200
8980083010                                 1800
8980084420                                44800
8980086870                                41700
8980093410                               109200
8980094180                               235900
8980142790        8982320510             197300
8980170271        8980170272              35200
8980170272                                35200
8980180350                               115700
8980180360                               117000
8980210502                               226700
8980210521                                98200
8980210533                               109100
8980233600                               131400
8980236760                                 1900
8980236910                                 1900
8980260840                                 8575
8980274800                                65800
8980278330                                32325
8980278340                                19325
8980290631                               582100
8980290791                                78000
8980290861                                 4200
8980294750                                 5800
8980295376                                33750
8980306820                                 3775
8980316051                               172200
8980325490                               354000
8980365600                                 7175
8980365940                                 6150
8980365950                                14600
8980366540                                25400
8980374800                                49100
8980375430                                16450
8980377310                                 2750
8980397541                                75500
8980484460                                 3775
8980493940                                43600
8980498500                                 1800
8980503330                                15275
8980503340                                15275
8980504620                                 1800
8980511170                               180000
8980518920                                 2625
8980521191                               423200
8980521221                               384700
8980521972                                24475
8980521982                                24475
8980522009                                52100
8980522072        8983408070              52700
8980522082        8983408080              52700
8980522094                                50300
8980522104                                50300
8980523950                                 2300
8980526343                               359200
8980529370                                66700
8980530480                               112800
8980536930                                 6150
8980565500                                68400
8980565510                               116000
8980571140                                 7525
8980572220                                37300
8980574501                               281700
8980574550                                58000
8980578640                                 3950
8980580842                               126000
8980618131                               183100
8980618200                               131100
8980618311                                14800
8980621360                                 1800
8980621420                                 3225
8980632841                                10475
8980646491        8980646492             277400
8980646492                               277400
8980647032                                68700
8980653444                               283600
8980653454        8984813531             283600
8980658051                                32750
8980659920                                 3150
8980670481                                61000
8980670491                                61000
8980672464                                71800
8980678593                                14625
8980711190        8981764361             337200
8980727072                                36400
8980727860                                 1800
8980730923        8980730924             130000
8980730924                               130000
8980737262                                36400
8980737282                                36400
8980738433                                95800
8980738442        8980738443              95800
8980738443                                95800
8980738450        8980738451              85300
8980738451                                85300
8980738460        8980738461              85300
8980738461                                85300
8980742585                                16925
8980742595                                16925
8980745635                                65100
8980745645                                65100
8980753851                                10375
8980753861                                10375
8980756053                               358400
8980756063        8973286444               1800
8980756761                                42600
8980771650        8981815400               3350
8980772547                                70200
8980772566                                70200
8980772720                                24550
8980772740                                24550
8980772761                                29375
8980772791                                29375
8980778140        8982181480             215500
8980779960                               233900
8980779970                               233900
8980780000                                74300
8980781750                                25550
8980781760                                22525
8980781920                                10775
8980781930                                12325
8980791040                               180000
8980791050                               107200
8980791890                                 7850
8980792480                                 5675
8980797550                                 2925
8980806610                               162900
8980806782                               234700
8980835421                                90800
8980842923                               102600
8980873892        8975471071             126400
8980873901                               126200
8980873912                                30225
8980873920                                30225
8980883850                                29025
8980896610                                 7650
8980911410                                10025
8980920870                               274200
8980933242                                24650
8980935561                                91600
8980955750                                 8200
8980957012                                71700
8980964180                                16275
8980969680                                 5225
8980973732                                40100
8980973742                                40100
8980973752                                60500
8980973762                                60500
8980973772                                67200
8980973782                                67200
8980996590                                13000
8980996611                               130600
8981005770                                 1800
8981013014        8981013015             255900
8981013015                               255900
8981013024        8981013025             255900
8981013025                               255900
8981013214        8981013215             267100
8981013215                               267100
8981013224        8981013225             267100
8981013225                               267100
8981019455                                35800
8981019465                                35800
8981019500                                58000
8981019510                                58000
8981019830                                 3575
8981021291                               189400
8981021481                                61000
8981021491                                61000
8981022023                                 8775
8981022152                                12225
8981022300                                32750
8981023461                                 7200
8981023592                               112800
8981023832                                21750
8981028362                                25125
8981029693        8981029694             130100
8981029694                               130100
8981029713                                36800
8981029723                                36800
8981030305                                38800
8981030324                                38600
8981031585                                66900
8981031605                                66900
8981031633                                13175
8981031653                                11050
8981032020                               442000
8981032081                               206800
8981032112        8981032113             368800
8981032113                               368800
8981032776                               204900
8981032987                                66700
8981034250                               101100
8981034340                               101100
8981034370                               168800
8981034503                               169400
8981035241                                70600
8981035262        8983874790              37900
8981036940                                23600
8981039621                                56900
8981039631                                77700
8981039645                                72700
8981039820                                68800
8981039993                               104000
8981040331                                20400
8981040341                                20400
8981040992                                17375
8981041002                                17450
8981042244                               106000
8981042347                                47800
8981042534                                69700
8981042596                               177300
8981042616                               177300
8981042947                               270800
8981043628        8981043629             412800
8981043629                               412800
8981044721                                46100
8981045589                               420200
8981045609                               420200
8981045617                               420200
8981049040                              1721200
8981052801                                31475
8981052811                                31475
8981052823                                32300
8981052833                                31475
8981052960                                25025
8981052970                                25025
8981068091                                92900
8981073183                                54100
8981081324        8982688381             357900
8981082185                               333700
8981082195                               333700
8981082618                               333700
8981086900                                85300
8981095443                                40700
8981095453                                40700
8981095472                                23850
8981102312                                 2800
8981128171                                96000
8981132452                                38200
8981145870                                 3475
8981146043        8982807300              34100
8981162600                               194100
8981179200                                 2925
8981192131                               214900
8981192781                                55200
8981192791                                77700
8981197900                               193700
8981201405        8981201404               1800
8981201465        8981201464               1800
8981207140                                17450
8981231140                                 8375
8981231170                                12600
8981231180                                 2800
8981244700                                 2700
8981246633                               129600
8981246634                               129600
8981246643                                99600
8981253846        8981253848             266900
8981253847        8981253848             266900
8981253848                               266900
8981253856        8981253858             266900
8981253857        8981253858             266900
8981253858                               266900
8981253983                               261100
8981254013                               260200
8981254023                               159900
8981254023AFM                             59600
8981254053                               159900
8981254053AFM                             59600
8981262313                               269000
8981298610                                16725
8981298630                                16725
8981298940                                17700
8981298960                                17350
8981299030                                23600
8981302040                               130200
8981316280                                48200
8981317050                               112500
8981317060                               105600
8981317090                               168300
8981317100                               147200
8981320310                                 9500
8981323670                                19725
8981324460                                11825
8981339731        8981339816              21925
8981339816                                26000
8981339825                                26000
8981339910                                24650
8981340040                                 2700
8981340041        8981340040               2700
8981343940                                19800
8981348600                                27825
8981348710                                23600
8981361420                                 1900
8981375792                                62400
8981375861                                26000
8981375871                                26000
8981393740                               183400
8981393762                               191200
8981394280                                34900
8981394310        8981394311              42200
8981394311                                42200
8981395950                                 2000
8981396940                                24475
8981396950                                24475
8981398493                                26000
8981402650                                24900
8981402660                                39500
8981403401                                13800
8981404870                                31875
8981405893        8981405894             303500
8981405894                               303500
8981405902        8981405904             303500
8981405904                               303500
8981406833        8981406835             266600
8981406834        8981406835             266600
8981406835                               266600
8981406850                                29725
8981406860                                 4825
8981406870        8983936320               2150
8981406911                                 3350
8981406930                                41500
8981407251                                34000
8981412151                                 4625
8981416103                                 4525
8981419932                                 5925
8981470996                               774000
8981471016                               781700
8981472452                               585400
8981473801                               126000
8981476771                               106000
8981476781                               106000
8981476811                               372100
8981479450                                 6275
8981489962                                 9250
8981499820                                37300
8981503330                                16175
8981503570                                 2625
8981504242                               144100
8981504252                               144100
8981506872                              1005000
8981506883                              1404500
8981512133                              1811400
8981512150                                22075
8981512160                                12550
8981512180                                12350
8981512310                                18375
8981512830                               229900
8981527421                                43600
8981529952                                 1800
8981530040                               726900
8981532774                               411200
8981532784                               411200
8981539780                                10125
8981539990                                11625
8981543270                                24475
8981561880                                 4800
8981567653                               694000
8981567666                              1314100
8981567756                              1341400
8981568991        8981568990               1800
8981569081        8981569080               1800
8981571161                                 2625
8981571751                               579200
8981582141                               126000
8981587290                               100600
8981587300                               100600
8981587310                               100600
8981587320                               100600
8981587330                               123800
8981587371                                37600
8981593611                               489700
8981595831        8982601090             437300
8981596530                              1586000
8981596930                                29800
8981607290                                 1800
8981608060                                54100
8981608151                                21425
8981610610                                 7150
8981610620                                 7150
8981614460                                 8075
8981614501                               193400
8981627030                                78200
8981627630                                 1800
8981628970        8982035990              34800
898162897051                              16600
8981630632                                 9200
8981632170                               128200
8981632290        8983206700             198400
8981632300        8983206710             205800
8981638130                                 3475
8981646511                                 3175
8981646770                                 2425
8981646850                                 2425
8981647861                               400800
8981647870                                 1800
8981647990                                 1800
8981648232                                20400
8981649120                               134200
8981649670                                71500
8981650022                                 1800
8981650350                                 3000
8981650710                                20750
8981651131        8980873892             114500
8981653410                                31025
8981654120                               200500
8981658021                                21425
8981658680                                11375
8981658700                                12025
8981659690                                25400
8981663840                                 7975
8981663960                                21425
8981663980                                21425
8981673470                                 7525
8981673480                                 7525
8981673520                                 1800
8981674440                                 1800
8981674490                                 1800
8981696700                                 8375
8981698261                                76500
8981710400                                46600
8981710430                                65100
8981716380                               237600
8981717000                                 7850
8981731880                                31900
8981733420                                45100
8981749700                                24675
8981764231                              1144700
8981764361                               337200
8981764580        8983497170              59700
8981764621                                 6800
8981764651                                 6800
8981764714                                42500
8981772240                                77900
8981776324                              2048200
8981776334                              2574500
8981779570        8981779571               1800
8981779571                                 1800
8981780900        8982602580             235900
8981783282                                13000
8981786260                                 4750
8981787060                               224300
8981789291                                 3175
8981790131                                59700
8981792512                                25550
8981795810                                 1800
8981800181                               122100
8981804610        8981804611              29675
8981804611                                29675
8981804621                                29675
8981809480                                17075
8981809490                                17075
8981809730                                33350
8981810290                               206800
8981810300                               206800
8981811240                                88300
8981811643        8982695660             124300
8981812330                                32600
8981812340                                32600
8981815400                                 3350
8981831750        8983028610              10175
8981831760                                10100
8981832340                                42700
8981834941                                 4075
8981836210                                78400
8981836550                               449700
8981839020                               241200
8981860480                                 3225
8981862200                               102800
8981863550                                 1800
8981864040                                15725
8981864521                               177300
8981868281                               139900
8981868290                                69800
8981871190                                36800
8981875580                               241000
8981875620                               241000
8981877153                               362900
8981877200                                 3450
8981888930                                20275
8981894140                               196200
8981894690                               216300
8981897310                                63800
8981897320                                 2275
8981897380                                17350
8981897520                                 3450
8981898740                                71700
8981899980                                23950
8981901150                              2375300
8981912480                                63400
8981922531                                85100
8981922550        8981922551              85100
8981922551                                85100
8981924542        8983874730              71700
8981924552        8983874720              71700
8981931790                                53000
8981934472                               245800
8981934482                               245800
8981936160                                 4300
8981936300                                53000
8981936760                                44500
8981936770                                44500
8981936840                                91400
8981936860                                43500
8981936870                                43500
8981937400        8982746530             132300
8981937870                              3630800
8981938140                                53000
8981938160                                23800
8981938180                               285400
8981938690                               259300
8981938710                               153400
8981938720                                 1800
8981938802                              6497100
8981938900                                34300
8981938910                                34300
8981940043        8981940044             486400
8981940044                               486400
8981941190                                39400
8981942020                                 2500
8981942050                                14825
8981942060                                14825
8981942070                                 1800
8981943932                               615700
8981943942                               615700
8981945091                               127800
8981954540                                 2700
8981963450        8981963451               7150
8981963451                                 7150
8981964150                               280800
8981965141                               189900
8981965742                               245800
8981965850        8982290711             793900
8981974480                                 1925
8981974530                              2375300
8981985391        8981985392             412800
8981985392                               412800
8981993530                               130800
8982000510                                77900
8982009300        8982244820              14275
8982010190                                 6825
8982014720                                47300
8982018920                                74600
8982018930                                47000
8982018960                                69800
8982025400                                 2500
8982025981                               366000
8982031810                               105600
8982031830                               130200
8982031880                                51900
